,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
61242,61242,R2019081303584197008030,32.916,127.0128,4724.1873,732.4111,2013/8/6 10:14:00,F-1
61329,61329,R2019081303584197008030,32.7462,125.3032,4759.0675,739.5904,2013/8/6 10:28:50,F-1
61412,61412,R2019081303584197008030,32.7378,123.6566,5114.8895,740.2431,2013/8/6 10:43:00,F-1
61570,61570,R2019081303584197008030,30.9792,124.3243,4521.2408,695.1058,2013/8/6 11:12:00,F-1
61664,61664,R2019081303584197008030,30.2329,123.8165,4858.1219,670.651,2013/8/6 11:29:20,F-1
61680,61680,R2019081303584197008030,30.1033,124.1232,4703.5742,686.1347,2013/8/6 11:32:20,F-1
61717,61717,R2019081303584197008030,29.6184,124.1879,4846.0636,748.3352,2013/8/6 11:39:10,F-1
61726,61726,R2019081303584197008030,29.5247,124.0754,4682.875,676.8667,2013/8/6 11:40:50,F-1
61743,61743,R2019081303584197008030,29.4864,123.7374,4519.3628,737.7065,2013/8/6 11:43:50,F-1
61769,61769,R2019081303584197008030,29.3703,123.2756,5201.4968,710.1565,2013/8/6 11:48:40,F-1
61876,61876,R2019081303584197008030,27.7103,122.735,4964.5616,663.88,2013/8/6 12:09:10,F-1
61995,61995,R2019081303584197008030,26.3632,121.3378,4547.8723,654.8136,2013/8/6 12:31:20,F-1
62012,62012,R2019081303584197008030,25.998,121.4262,5293.0473,692.8236,2013/8/6 12:34:30,F-1
62085,62085,R2019081303584198600786,33.0911,128.3524,4522.7336,674.1116,2013/8/14 10:06:17,F-1
62228,62228,R2019081303584198600786,32.7706,125.4175,4559.9806,703.938,2013/8/14 10:30:27,F-1
62265,62265,R2019081303584198600786,32.7957,124.7063,5167.1538,724.9324,2013/8/14 10:36:47,F-1
62320,62320,R2019081303584198600786,32.7516,123.7306,5233.8782,682.3177,2013/8/14 10:46:07,F-1
62500,62500,R2019081303584198600786,30.8875,123.8211,4603.8051,662.5974,2013/8/14 11:19:07,F-1
62674,62674,R2019081303584198600786,29.0112,122.8616,5075.5474,714.7854,2013/8/14 11:51:47,F-1
62727,62727,R2019081303584198600786,28.1153,122.5027,4646.3333,700.815,2013/8/14 12:02:17,F-1
62741,62741,R2019081303584198600786,27.9299,122.6623,4990.7869,676.8567,2013/8/14 12:04:47,F-1
62990,62990,R2019081303584198605686,33.1093,128.2069,5116.711,686.2511,2013/8/22 10:07:57,F-1
63262,63262,R2019081303584198605686,31.9606,123.7113,5239.4221,704.799,2013/8/22 10:54:47,F-1
63267,63267,R2019081303584198605686,31.9053,123.7941,5281.0417,708.569,2013/8/22 10:55:47,F-1
63413,63413,R2019081303584198605686,30.5588,123.476,4634.6745,660.0324,2013/8/22 11:22:47,F-1
63429,63429,R2019081303584198605686,30.3546,123.6326,5339.0367,719.3021,2013/8/22 11:25:57,F-1
63508,63508,R2019081303584198605686,29.4769,123.7918,5090.0458,676.1135,2013/8/22 11:40:37,F-1
63567,63567,R2019081303584198605686,28.9828,122.8408,5066.8025,680.5496,2013/8/22 11:51:37,F-1
63602,63602,R2019081303584198605686,28.3439,122.462,5042.4677,721.0238,2013/8/22 11:58:27,F-1
63608,63608,R2019081303584198605686,28.2391,122.4844,4939.9585,695.2548,2013/8/22 11:59:37,F-1
63661,63661,R2019081303584198605686,27.4295,122.5192,4777.7806,719.3184,2013/8/22 12:09:47,F-1
63792,63792,R2019081303584198605686,26.0891,121.4156,5266.194,672.3993,2013/8/22 12:33:47,F-1
63911,63911,R2019081303584200107764,32.9491,127.3648,5263.4513,686.8332,2013/8/30 10:15:43,F-1
63946,63946,R2019081303584200107764,32.8588,126.5856,5406.8784,660.4405,2013/8/30 10:21:43,F-1
64082,64082,R2019081303584200107764,32.8362,124.0522,5031.8565,726.7196,2013/8/30 10:44:53,F-1
64226,64226,R2019081303584200107764,31.494,124.6804,4707.4955,724.2601,2013/8/30 11:10:43,F-1
64352,64352,R2019081303584200107764,30.0806,124.1256,4806.0721,661.6817,2013/8/30 11:34:33,F-1
64384,64384,R2019081303584200107764,29.5933,124.1653,4996.9072,720.9776,2013/8/30 11:40:33,F-1
64405,64405,R2019081303584200107764,29.4763,123.7754,5265.4964,680.5515,2013/8/30 11:44:23,F-1
64571,64571,R2019081303584200107764,27.4278,122.4928,5249.2532,703.7371,2013/8/30 12:15:43,F-1
64588,64588,R2019081303584200107764,27.3823,122.1407,5383.6448,674.5296,2013/8/30 12:18:53,F-1
64619,64619,R2019081303584200107764,27.0892,121.6582,4572.741,691.7479,2013/8/30 12:24:43,F-1
64646,64646,R2019081303584200107764,26.6673,121.3192,4526.0619,670.5809,2013/8/30 12:29:43,F-1
64678,64678,R2019081303584200107764,26.193,121.3983,5212.3086,704.0986,2013/8/30 12:35:33,F-1
64781,64781,R2019081303584201709943,33.0237,128.06,5145.5857,653.7807,2013/9/7 10:06:38,F-1
64878,64878,R2019081303584201709943,32.8918,126.1807,4710.6015,730.315,2013/9/7 10:22:58,F-1
65003,65003,R2019081303584201709943,32.7071,123.6659,4788.1171,729.4939,2013/9/7 10:44:28,F-1
65004,65004,R2019081303584201709943,32.7126,123.6377,4849.9243,692.8373,2013/9/7 10:44:38,F-1
65047,65047,R2019081303584201709943,31.9968,123.6357,4663.1376,706.3702,2013/9/7 10:52:18,F-1
65122,65122,R2019081303584201709943,31.2495,124.6039,5177.6324,737.9879,2013/9/7 11:06:18,F-1
65185,65185,R2019081303584201709943,30.7516,123.5903,5035.4088,654.7788,2013/9/7 11:17:58,F-1
65194,65194,R2019081303584201709943,30.6109,123.4926,4666.3757,691.1488,2013/9/7 11:19:38,F-1
65196,65196,R2019081303584201709943,30.5758,123.5076,5044.5414,690.9229,2013/9/7 11:20:08,F-1
65244,65244,R2019081303584201709943,29.9474,124.2478,4880.7562,690.0563,2013/9/7 11:29:28,F-1
65248,65248,R2019081303584201709943,29.8771,124.2702,5106.3403,718.5477,2013/9/7 11:30:08,F-1
65307,65307,R2019081303584201709943,29.4229,123.338,5330.6369,693.3971,2013/9/7 11:40:58,F-1
65315,65315,R2019081303584201709943,29.3243,123.2108,5144.3278,681.46,2013/9/7 11:42:28,F-1
65341,65341,R2019081303584201709943,29.1247,122.9679,4697.4427,688.2659,2013/9/7 11:47:08,F-1
65355,65355,R2019081303584201709943,28.9716,122.8274,5498.6221,705.8679,2013/9/7 11:49:48,F-1
65401,65401,R2019081303584201709943,28.2505,122.4663,5350.411,748.4804,2013/9/7 11:58:38,F-1
65428,65428,R2019081303584201709943,27.9149,122.682,4516.4026,698.5494,2013/9/7 12:03:38,F-1
65431,65431,R2019081303584201709943,27.866,122.7034,4965.5102,723.6798,2013/9/7 12:04:18,F-1
65560,65560,R2019081303584201709943,26.3656,121.3336,5404.2244,667.6722,2013/9/7 12:28:18,F-1
65583,65583,R2019081303584201709943,25.99,121.4491,4963.0409,668.7558,2013/9/7 12:32:28,F-1
65640,65640,R2019081303584201704344,33.1967,128.6893,5048.3233,662.5688,2013/9/15 10:09:11,F-1
65726,65726,R2019081303584201704344,32.9531,126.9416,5051.9892,669.1455,2013/9/15 10:23:41,F-1
65904,65904,R2019081303584201704344,32.4179,123.5323,4870.245,704.4645,2013/9/15 10:54:21,F-1
66144,66144,R2019081303584201704344,29.6561,124.1919,5077.3105,700.3342,2013/9/15 11:39:21,F-1
66215,66215,R2019081303584201704344,29.0907,122.9018,4802.9614,745.5251,2013/9/15 11:52:31,F-1
66286,66286,R2019081303584201704344,27.9809,122.6288,5003.154,727.8773,2013/9/15 12:06:11,F-1
66331,66331,R2019081303584201704344,27.4073,122.4909,5211.5389,709.797,2013/9/15 12:14:31,F-1
66381,66381,R2019081303584201704344,27.0442,121.5232,4797.6243,654.7096,2013/9/15 12:23:51,F-1
66420,66420,R2019081303584201704344,26.4747,121.3309,4650.8686,736.3794,2013/9/15 12:31:01,F-1
66431,66431,R2019081303584201704344,26.2583,121.3737,4656.6722,689.3267,2013/9/15 12:33:11,F-1
66561,66561,R2019081303584203203845,33.106,127.683,5061.9587,715.6025,2013/9/23 10:15:58,F-1
66751,66751,R2019081303584203203845,32.7408,123.6766,5286.4217,689.246,2013/9/23 10:48:18,F-1
66828,66828,R2019081303584203203845,31.776,124.1753,4800.5516,702.1299,2013/9/23 11:02:28,F-1
67140,67140,R2019081303584203203845,28.6874,122.6557,5042.4927,680.4437,2013/9/23 12:00:18,F-1
67167,67167,R2019081303584203203845,28.2836,122.4517,5160.5083,656.8139,2013/9/23 12:05:28,F-1
67248,67248,R2019081303584203203845,27.3872,122.2228,4528.4505,699.5309,2013/9/23 12:20:38,F-1
67333,67333,R2019081303584203203845,26.486,121.3154,4512.5101,690.9732,2013/9/23 12:36:18,F-1
67398,67398,R2019081303584204802994,33.2598,129.1082,4927.7233,668.8969,2013/10/1 10:03:53,F-1
67404,67404,R2019081303584204802994,33.2539,129.0052,5154.3912,695.1329,2013/10/1 10:04:53,F-1
67447,67447,R2019081303584204802994,33.2111,128.1154,5286.665,729.3548,2013/10/1 10:12:13,F-1
67463,67463,R2019081303584204802994,33.2658,127.771,5087.5947,667.3719,2013/10/1 10:14:53,F-1
67723,67723,R2019081303584204802994,31.8697,124.0065,4829.896,672.8852,2013/10/1 11:00:03,F-1
67859,67859,R2019081303584204802994,30.5521,123.4983,4892.2964,707.0502,2013/10/1 11:25:13,F-1
67863,67863,R2019081303584204802994,30.4674,123.5116,4645.4284,742.7218,2013/10/1 11:26:03,F-1
67993,67993,R2019081303584204802994,29.2795,123.1457,4984.9248,680.0015,2013/10/1 11:50:13,F-1
68040,68040,R2019081303584204802994,28.6451,122.6558,5437.9591,710.3424,2013/10/1 11:59:03,F-1
68100,68100,R2019081303584204802994,27.8338,122.7336,5216.3254,659.719,2013/10/1 12:10:23,F-1
68236,68236,R2019081303584204802994,26.2315,121.3653,5286.2424,696.3964,2013/10/1 12:35:43,F-1
68276,68276,R2019081303584204802994,25.5857,121.6182,4536.3483,742.4894,2013/10/1 12:43:03,F-1
68355,68355,R2019081303584204806190,33.045,127.7118,4657.839,698.0146,2013/10/9 10:11:03,F-1
68457,68457,R2019081303584204806190,32.7725,125.6165,4505.9473,736.0695,2013/10/9 10:28:23,F-1
68520,68520,R2019081303584204806190,32.8776,124.4427,5441.3923,650.5996,2013/10/9 10:39:03,F-1
68540,68540,R2019081303584204806190,32.8278,124.0549,5299.3226,650.102,2013/10/9 10:42:33,F-1
68566,68566,R2019081303584204806190,32.7253,123.6566,5074.6301,666.6544,2013/10/9 10:47:03,F-1
68639,68639,R2019081303584204806190,31.7854,124.094,5150.4072,716.1,2013/10/9 11:00:13,F-1
68903,68903,R2019081303584204806190,29.0341,122.8713,4803.575,659.2467,2013/10/9 11:49:43,F-1
68926,68926,R2019081303584204806190,28.6765,122.6635,5056.3095,670.7297,2013/10/9 11:54:03,F-1
68959,68959,R2019081303584204806190,28.1916,122.4849,5218.7677,702.7947,2013/10/9 12:00:33,F-1
68995,68995,R2019081303584204806190,27.7078,122.7612,4939.8315,738.5119,2013/10/9 12:07:13,F-1
69002,69002,R2019081303584204806190,27.537,122.6864,4616.1548,680.2165,2013/10/9 12:08:43,F-1
69006,69006,R2019081303584204806190,27.4894,122.6442,4731.8884,673.8994,2013/10/9 12:09:23,F-1
69241,69241,R2019081303584206401132,33.0998,127.6204,4544.7248,742.6328,2013/10/17 10:08:02,F-1
69568,69568,R2019081303584206401132,31.0672,124.4718,4656.1653,670.7604,2013/10/17 11:05:42,F-1
69676,69676,R2019081303584206401132,30.1171,124.0489,4997.5988,715.2572,2013/10/17 11:25:52,F-1
69684,69684,R2019081303584206401132,30.0791,124.1471,4908.2447,683.5336,2013/10/17 11:27:22,F-1
69759,69759,R2019081303584206401132,29.4275,123.4614,4771.018,720.2534,2013/10/17 11:41:02,F-1
69821,69821,R2019081303584206401132,28.5978,122.6298,4863.4452,665.7977,2013/10/17 11:52:42,F-1
69971,69971,R2019081303584206401132,27.0612,121.5821,5264.9086,702.3342,2013/10/17 12:20:42,F-1
70106,70106,R2019081303584207908802,33.1637,128.6884,5269.4674,716.0303,2013/10/25 10:05:17,F-1
70440,70440,R2019081303584207908802,31.9532,123.7413,4573.3516,668.7528,2013/10/25 11:02:37,F-1
70503,70503,R2019081303584207908802,31.489,124.7035,5474.165,675.8108,2013/10/25 11:14:07,F-1
70562,70562,R2019081303584207908802,30.8427,123.7653,5040.9482,739.9809,2013/10/25 11:25:17,F-1
70656,70656,R2019081303584207908802,29.6538,124.1905,4537.9856,681.307,2013/10/25 11:43:07,F-1
70800,70800,R2019081303584207908802,28.0388,122.5746,4563.311,691.3458,2013/10/25 12:10:07,F-1
70909,70909,R2019081303584207908802,27.0076,121.5669,4845.7962,657.9375,2013/10/25 12:30:17,F-1
70921,70921,R2019081303584207908802,26.879,121.3779,5070.7894,722.6762,2013/10/25 12:32:37,F-1
70977,70977,R2019081303584207908802,25.9222,121.4411,4703.126,726.3216,2013/10/25 12:42:57,F-1
71112,71112,R2019081303584207909683,32.9171,126.9014,5271.2484,684.1098,2013/11/2 10:23:09,F-1
71248,71248,R2019081303584207909683,32.8581,124.148,4891.8812,663.1684,2013/11/2 10:46:29,F-1
71257,71257,R2019081303584207909683,32.851,123.9853,5354.0764,661.7503,2013/11/2 10:47:59,F-1
71261,71261,R2019081303584207909683,32.8198,123.913,5214.9093,711.828,2013/11/2 10:48:39,F-1
71270,71270,R2019081303584207909683,32.7595,123.7874,5153.808,671.1311,2013/11/2 10:50:09,F-1
71389,71389,R2019081303584207909683,31.6474,124.5527,4633.1942,694.7783,2013/11/2 11:11:39,F-1
71423,71423,R2019081303584207909683,31.1892,124.593,4589.0642,717.8346,2013/11/2 11:17:49,F-1
71562,71562,R2019081303584207909683,29.7436,124.2295,4830.286,708.7972,2013/11/2 11:43:59,F-1
71570,71570,R2019081303584207909683,29.6125,124.1633,5105.7905,717.7756,2013/11/2 11:45:29,F-1
71597,71597,R2019081303584207909683,29.4899,123.7135,4993.8515,688.614,2013/11/2 11:50:29,F-1
71629,71629,R2019081303584207909683,29.3297,123.1683,5274.0172,701.9377,2013/11/2 11:56:19,F-1
71662,71662,R2019081303584207909683,28.8603,122.8102,5043.0142,694.0225,2013/11/2 12:02:29,F-1
71740,71740,R2019081303584207909683,27.7444,122.7412,4863.9043,652.2763,2013/11/2 12:17:19,F-1
71742,71742,R2019081303584207909683,27.6995,122.7587,4930.9173,671.7021,2013/11/2 12:17:39,F-1
71818,71818,R2019081303584207909683,26.9284,121.4375,4768.8342,708.2816,2013/11/2 12:31:59,F-1
71828,71828,R2019081303584207909683,26.7497,121.3637,5118.0001,732.0553,2013/11/2 12:33:59,F-1
71830,71830,R2019081303584207909683,26.7102,121.3467,5160.6552,730.9726,2013/11/2 12:34:19,F-1
71831,71831,R2019081303584207909683,26.6925,121.3636,4930.3282,705.3721,2013/11/2 12:34:29,F-1
71875,71875,R2019081303584207909683,25.9933,121.4293,4933.4798,746.0522,2013/11/2 12:42:29,F-1
71930,71930,R2019081303584209503508,33.1787,128.6545,5262.2154,720.575,2013/11/10 10:00:25,F-1
71950,71950,R2019081303584209503508,33.1543,128.2073,4792.3351,735.0879,2013/11/10 10:03:55,F-1
72099,72099,R2019081303584209503508,32.7366,125.1921,4788.5847,705.0964,2013/11/10 10:29:05,F-1
72154,72154,R2019081303584209503508,32.831,123.8912,4591.7006,687.6846,2013/11/10 10:38:35,F-1
72323,72323,R2019081303584209503508,31.0878,124.4678,5066.3699,745.1119,2013/11/10 11:09:15,F-1
72346,72346,R2019081303584209503508,30.9669,124.1621,4853.2545,666.4878,2013/11/10 11:13:25,F-1
72355,72355,R2019081303584209503508,30.9736,124.0399,4842.1526,746.5317,2013/11/10 11:14:55,F-1
72410,72410,R2019081303584209503508,30.3015,123.695,4830.2256,694.1775,2013/11/10 11:25:25,F-1
72420,72420,R2019081303584209503508,30.22,123.8543,4563.9038,741.8123,2013/11/10 11:27:25,F-1
72450,72450,R2019081303584209503508,29.9056,124.2602,4934.5168,669.6872,2013/11/10 11:32:55,F-1
72456,72456,R2019081303584209503508,29.8313,124.2746,5006.9664,724.7659,2013/11/10 11:34:05,F-1
72618,72618,R2019081303584209503508,27.889,122.6928,5145.6188,651.1825,2013/11/10 12:04:35,F-1
72678,72678,R2019081303584209503508,27.21,121.8186,4679.6896,730.7646,2013/11/10 12:15:55,F-1
72766,72766,R2019081303584209503508,25.7549,121.4762,5172.6922,670.918,2013/11/10 12:32:25,F-1
72769,72769,R2019081303584209503508,25.6902,121.5055,5428.563,734.8508,2013/11/10 12:32:55,F-1
72828,72828,R2019081303584211003393,33.161,128.3951,4881.4658,746.8521,2013/11/18 10:03:44,F-1
73103,73103,R2019081303584211003393,32.0311,123.6021,4890.1286,666.3417,2013/11/18 10:50:44,F-1
73115,73115,R2019081303584211003393,31.8763,123.8786,5331.1666,690.1507,2013/11/18 10:53:14,F-1
73171,73171,R2019081303584211003393,31.2872,124.6517,5493.5251,667.3083,2013/11/18 11:03:44,F-1
73306,73306,R2019081303584211003393,29.7317,124.225,5459.9993,741.3937,2013/11/18 11:29:14,F-1
73325,73325,R2019081303584211003393,29.5063,123.9835,4757.1389,703.1249,2013/11/18 11:32:54,F-1
73327,73327,R2019081303584211003393,29.4927,123.9511,5329.7126,658.873,2013/11/18 11:33:14,F-1
73583,73583,R2019081303584211003393,26.6179,121.3246,4822.7866,726.608,2013/11/18 12:21:14,F-1
73750,73750,R2019081303584212602072,32.9633,127.2836,5174.7071,704.7239,2013/11/26 10:12:35,F-1
73752,73752,R2019081303584212602072,32.9567,127.2387,5274.7394,729.61,2013/11/26 10:12:55,F-1
73844,73844,R2019081303584212602072,32.7103,125.396,5316.4083,691.3693,2013/11/26 10:28:35,F-1
73902,73902,R2019081303584212602072,32.9002,124.2191,4841.5356,737.8231,2013/11/26 10:38:25,F-1
73974,73974,R2019081303584212602072,32.0028,123.6455,5103.4829,667.0273,2013/11/26 10:51:15,F-1
74036,74036,R2019081303584212602072,31.5159,124.6748,4903.9162,703.2955,2013/11/26 11:02:45,F-1
74037,74037,R2019081303584212602072,31.4849,124.6948,5307.9277,729.8472,2013/11/26 11:02:55,F-1
74038,74038,R2019081303584212602072,31.4855,124.6919,4548.135,707.2642,2013/11/26 11:03:05,F-1
74107,74107,R2019081303584212602072,30.8404,123.6913,4790.6884,726.5843,2013/11/26 11:15:55,F-1
74168,74168,R2019081303584212602072,30.1144,124.0504,4967.6309,728.7097,2013/11/26 11:27:35,F-1
74173,74173,R2019081303584212602072,30.0881,124.1307,5247.3016,736.121,2013/11/26 11:28:25,F-1
74261,74261,R2019081303584212602072,29.2508,123.1081,5495.5214,721.125,2013/11/26 11:44:45,F-1
74353,74353,R2019081303584212602072,27.8702,122.6826,5229.0936,718.4326,2013/11/26 12:02:25,F-1
74451,74451,R2019081303584212602072,26.9884,121.4694,5263.4212,712.7158,2013/11/26 12:20:35,F-1
74674,74674,R2019081303584214209642,32.8921,126.6597,5347.711,730.36,2013/12/4 10:20:22,F-1
74757,74757,R2019081303584214209642,32.7574,124.8815,5137.319,672.6057,2013/12/4 10:34:22,F-1
74795,74795,R2019081303584214209642,32.8469,124.1229,4949.4663,683.6244,2013/12/4 10:41:02,F-1
74888,74888,R2019081303584214209642,31.839,123.9883,4966.7315,736.9282,2013/12/4 10:57:42,F-1
74918,74918,R2019081303584214209642,31.6286,124.5956,5461.5303,732.8956,2013/12/4 11:03:12,F-1
74992,74992,R2019081303584214209642,30.8188,123.6538,4724.0815,666.1331,2013/12/4 11:17:02,F-1
75166,75166,R2019081303584214209642,29.1224,122.9431,4829.5011,650.5176,2013/12/4 11:49:22,F-1
75170,75170,R2019081303584214209642,29.057,122.9155,4752.4318,744.745,2013/12/4 11:50:12,F-1
75185,75185,R2019081303584214209642,28.8082,122.7616,5450.1267,707.2929,2013/12/4 11:53:02,F-1
75192,75192,R2019081303584214209642,28.7159,122.6967,4501.1298,652.8627,2013/12/4 11:54:22,F-1
75355,75355,R2019081303584214209642,26.6259,121.33,5469.7266,705.0185,2013/12/4 12:25:22,F-1
75360,75360,R2019081303584214209642,26.5544,121.322,5175.7226,682.094,2013/12/4 12:26:12,F-1
75549,75549,R2019081303584214201673,32.9216,126.8119,4911.409,734.8096,2013/12/12 10:25:13,F-1
75565,75565,R2019081303584214201673,32.9083,126.4951,4520.7789,708.6003,2013/12/12 10:27:53,F-1
75789,75789,R2019081303584214201673,31.7326,124.3494,5067.3537,696.7478,2013/12/12 11:07:13,F-1
75872,75872,R2019081303584214201673,30.8679,123.7662,5385.9484,679.0101,2013/12/12 11:22:43,F-1
76067,76067,R2019081303584214201673,28.8654,122.8041,4831.3535,713.1639,2013/12/12 11:59:03,F-1
76214,76214,R2019081303584214201673,27.0227,121.5554,5352.3927,732.3675,2013/12/12 12:26:53,F-1
76274,76274,R2019081303584214201673,26.2274,121.388,4757.2954,698.4994,2013/12/12 12:37:53,F-1
76293,76293,R2019081303584214201673,25.8465,121.4495,5396.874,674.4949,2013/12/12 12:41:23,F-1
76297,76297,R2019081303584214201673,25.7565,121.4754,5303.6251,719.9712,2013/12/12 12:42:13,F-1
76299,76299,R2019081303584214201673,25.744,121.5051,5153.7683,718.3001,2013/12/12 12:42:33,F-1
76314,76314,R2019081303584214201673,25.5435,121.7191,5343.1214,717.6409,2013/12/12 12:45:13,F-1
76380,76380,R2019081303584215704395,33.1488,127.9105,5141.8935,691.2449,2013/12/20 10:06:21,F-1
76388,76388,R2019081303584215704395,33.1046,127.7253,4889.1259,701.8893,2013/12/20 10:07:41,F-1
76457,76457,R2019081303584215704395,32.878,126.3429,5332.5739,720.1569,2013/12/20 10:19:21,F-1
76482,76482,R2019081303584215704395,32.7804,125.8099,5085.082,705.6622,2013/12/20 10:23:41,F-1
76610,76610,R2019081303584215704395,32.2997,123.4967,4995.2519,715.6598,2013/12/20 10:45:41,F-1
76657,76657,R2019081303584215704395,31.7777,124.1231,5402.2407,696.9405,2013/12/20 10:54:21,F-1
76687,76687,R2019081303584215704395,31.5216,124.6727,4720.4721,691.5399,2013/12/20 11:00:01,F-1
76764,76764,R2019081303584215704395,30.8111,123.627,4629.3883,738.0722,2013/12/20 11:14:11,F-1
76765,76765,R2019081303584215704395,30.8,123.6154,5411.6144,735.8973,2013/12/20 11:14:31,F-1
76771,76771,R2019081303584215704395,30.7343,123.5666,5015.375,678.5293,2013/12/20 11:15:31,F-1
76841,76841,R2019081303584215704395,29.8855,124.2739,5259.0464,666.5593,2013/12/20 11:28:51,F-1
76974,76974,R2019081303584215704395,28.7944,122.766,5101.4334,670.603,2013/12/20 11:53:11,F-1
77004,77004,R2019081303584215704395,28.3554,122.4762,4966.8528,699.7046,2013/12/20 11:58:51,F-1
77111,77111,R2019081303584215704395,27.1062,121.6267,5137.8328,686.061,2013/12/20 12:19:11,F-1
77112,77112,R2019081303584215704395,27.0875,121.6286,4677.0627,726.5332,2013/12/20 12:19:21,F-1
77124,77124,R2019081303584215704395,26.9766,121.435,4927.0632,745.2172,2013/12/20 12:21:31,F-1
77374,77374,R2019081303584215704175,32.8046,125.9209,5478.0466,677.6169,2013/12/28 10:23:49,F-1
77466,77466,R2019081303584215704175,32.8737,124.0754,4547.7781,718.5064,2013/12/28 10:39:39,F-1
77540,77540,R2019081303584215704175,31.9432,123.7158,5183.9038,705.531,2013/12/28 10:52:49,F-1
77608,77608,R2019081303584215704175,31.2704,124.6506,4818.4677,719.2028,2013/12/28 11:05:29,F-1
77680,77680,R2019081303584215704175,30.4548,123.5455,5303.5923,731.8781,2013/12/28 11:19:09,F-1
77719,77719,R2019081303584215704175,30.09,124.1084,4643.6247,663.1087,2013/12/28 11:26:29,F-1
77789,77789,R2019081303584215704175,29.4057,123.3125,4631.0328,693.5352,2013/12/28 11:39:39,F-1
77797,77797,R2019081303584215704175,29.3289,123.1533,5084.7511,673.2015,2013/12/28 11:41:09,F-1
77927,77927,R2019081303584215704175,27.4339,122.5696,5389.7471,744.1802,2013/12/28 12:05:49,F-1
77971,77971,R2019081303584215704175,27.1169,121.7071,5207.701,726.2684,2013/12/28 12:13:59,F-1
78289,78289,R2019081303584217306392,32.8022,125.06,5197.3141,672.6278,2014/1/5 10:38:00,F-1
78309,78309,R2019081303584217306392,32.8044,124.6524,5237.385,689.5748,2014/1/5 10:41:30,F-1
78382,78382,R2019081303584217306392,32.4891,123.4765,5294.9582,685.7362,2014/1/5 10:54:00,F-1
78423,78423,R2019081303584217306392,31.9229,123.7599,5403.3735,721.222,2014/1/5 11:01:40,F-1
78437,78437,R2019081303584217306392,31.8139,124.0534,5143.1367,739.6237,2014/1/5 11:04:10,F-1
78464,78464,R2019081303584217306392,31.6422,124.5767,4853.8445,659.4257,2014/1/5 11:09:10,F-1
78472,78472,R2019081303584217306392,31.5093,124.664,5232.08,728.5056,2014/1/5 11:10:40,F-1
78523,78523,R2019081303584217306392,30.9408,123.9864,4994.1848,656.882,2014/1/5 11:20:10,F-1
78554,78554,R2019081303584217306392,30.661,123.5188,4511.0015,711.3898,2014/1/5 11:26:00,F-1
78573,78573,R2019081303584217306392,30.4722,123.5232,4815.2926,667.6731,2014/1/5 11:29:30,F-1
78581,78581,R2019081303584217306392,30.3247,123.6671,4828.8047,706.2873,2014/1/5 11:31:10,F-1
78702,78702,R2019081303584217306392,29.2169,123.0692,4575.2855,678.3121,2014/1/5 11:53:30,F-1
78716,78716,R2019081303584217306392,29.0442,122.9287,4849.3699,695.061,2014/1/5 11:56:10,F-1
78747,78747,R2019081303584217306392,28.6019,122.6145,5245.2664,690.7855,2014/1/5 12:02:00,F-1
78748,78748,R2019081303584217306392,28.5694,122.6154,5071.6315,735.6688,2014/1/5 12:02:10,F-1
79023,79023,R2019081303584218805259,33.1974,128.5994,4851.3829,655.6169,2014/1/13 10:08:44,F-1
79186,79186,R2019081303584218805259,32.8211,125.2046,4618.9488,682.0274,2014/1/13 10:36:24,F-1
79248,79248,R2019081303584218805259,32.8209,123.9404,5059.4202,668.3164,2014/1/13 10:47:04,F-1
79388,79388,R2019081303584218805259,31.1306,124.592,4741.451,744.6992,2014/1/13 11:12:44,F-1
79401,79401,R2019081303584218805259,30.9679,124.32,4618.111,679.3369,2014/1/13 11:15:14,F-1
79403,79403,R2019081303584218805259,30.9739,124.2574,5142.7029,652.0053,2014/1/13 11:15:34,F-1
79412,79412,R2019081303584218805259,30.9489,124.0779,4949.857,705.199,2014/1/13 11:17:14,F-1
79474,79474,R2019081303584218805259,30.254,123.7841,5103.6413,715.3949,2014/1/13 11:29:04,F-1
79574,79574,R2019081303584218805259,29.3201,123.1513,5072.2666,694.3099,2014/1/13 11:47:44,F-1
79688,79688,R2019081303584218805259,27.5659,122.7231,5136.3895,709.0612,2014/1/13 12:09:24,F-1
79800,79800,R2019081303584218805259,26.5346,121.3191,5284.2955,652.6969,2014/1/13 12:30:04,F-1
79877,79877,R2019081303584218804627,33.1451,128.8055,4861.938,707.3634,2014/1/21 9:59:02,F-1
79888,79888,R2019081303584218804627,33.1887,128.6553,4971.955,659.0878,2014/1/21 10:00:52,F-1
80130,80130,R2019081303584218804627,32.5603,123.5622,4717.3835,670.9386,2014/1/21 10:42:12,F-1
80206,80206,R2019081303584218804627,31.6832,124.5767,4719.4025,722.0658,2014/1/21 10:56:22,F-1
80238,80238,R2019081303584218804627,31.2528,124.6353,5034.6213,726.9213,2014/1/21 11:02:12,F-1
80263,80263,R2019081303584218804627,31.0084,124.2312,4805.309,679.5866,2014/1/21 11:06:52,F-1
80307,80307,R2019081303584218804627,30.6553,123.4898,4949.8721,701.5699,2014/1/21 11:15:02,F-1
80450,80450,R2019081303584218804627,29.0884,122.9225,4977.9484,659.3577,2014/1/21 11:42:02,F-1
